protAlbicans,geneID,protAuris,start,end,ANNOT_GENE_NAME,function,length,Ident,Align,Mismatches,Gaps,qStart,qEnd,sStart,sEnd,EValue,Score,qCover,ANNOT_GENE_ENTREZ_ID
C2_01110C_A-T-p1,B9J08_002818,PIS51243.1,486353,487675,C2_01110C_A,cAMP-dependent protein kinase regulatory subunit [Source:UniProtKB/Swiss-Prot;Acc:Q9HEW1],459,61.3,444,156,3,4,432,8,450,1.23e-185,523,97.5,
C2_01120W_A-T-p1,B9J08_002819,PIS51244.1,489840,491870,C2_01120W_A,Endoplasmic reticulum chaperone BiP [Source:UniProtKB/TrEMBL;Acc:A0A1D8PG96],687,76.8,686,146,5,4,676,2,687,0.0,1001,99.6,
C2_01130W_A-T-p1,B9J08_002820,PIS51245.1,492428,494390,C2_01130W_A,General negative regulator of transcription subunit 3 [Source:UniProtKB/Swiss-Prot;Acc:Q5AD56],752,31.5,774,393,21,1,660,1,751,1.57e-85,282,99.8,
C2_01150W_A-T-p1,B9J08_002821,PIS51246.1,494953,496326,C2_01150W_A,Peroxin-12 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGB2],466,64.0,475,144,5,1,457,1,466,7.95e-200,560,100,
C2_01160W_A-T-p1,B9J08_002822,PIS51247.1,496419,497627,C2_01160W_A,Methylthioribose-1-phosphate isomerase [Source:UniProtKB/Swiss-Prot;Acc:Q5AD59],416,61.0,410,148,5,4,402,6,414,9.95e-172,484,99.3,
C2_06540C_A-T-p1,B9J08_002823,PIS51248.1,497919,501566,C2_06540C_A,Cation-transporting ATPase [Source:UniProtKB/TrEMBL;Acc:Q59Q34],1223,76.7,1217,282,1,1,1215,1,1217,0.0,1865,100,
C2_06530W_A-T-p1,B9J08_002824,PIS51249.1,501621,502496,C2_06530W_A,CDT1_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59Q35],323,33.3,309,176,6,4,288,19,321,1.70e-35,128,97.9,
C2_06640C_A-T-p1,B9J08_002826,PIS51251.1,503940,507101,C2_06640C_A,Valyl-tRNA synthetase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHR0],1119,77.6,987,213,5,75,1053,133,1119,0.0,1568,93.0,
C2_06650C_A-T-p1,B9J08_002827,PIS51252.1,507415,508956,C2_06650C_A,Nop domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHQ5],569,40.6,465,218,8,45,457,52,510,2.75e-103,319,80.5,
C2_06660W_A-T-p1,B9J08_002828,PIS51253.1,509071,509808,C2_06660W_A,RNase_PH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHQ0],269,38.5,265,132,6,6,243,2,262,3.24e-49,160,97.1,
C2_06670C_A-T-p1,B9J08_002829,PIS51254.1,509897,511690,C2_06670C_A,Cell cycle protein kinase DBF2 [Source:UniProtKB/Swiss-Prot;Acc:Q59KM8],710,63.2,709,144,12,3,597,5,710,8.48e-296,818,99.7,
C6_03270C_A-T-p1,B9J08_002830,PIS51255.1,512315,513205,C6_03270C_A,Ayr2p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQ42],297,60.5,294,113,2,3,296,4,294,5.22e-118,339,99.3,
C2_06680W_A-T-p1,B9J08_002831,PIS51256.1,514448,515263,C2_06680W_A,Putative ammonium permease [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHP8],285,69.8,275,73,1,2,266,3,277,1.39e-132,374,97.8,
CR_07910C_A-T-p1,B9J08_002832,PIS51257.1,515981,519337,CR_07910C_A,DNA-dependent ATPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTM3],1055,60.3,1125,350,19,6,1116,5,1046,0.0,1231,99.4,
CR_07870W_A-T-p1,B9J08_002833,PIS51258.1,519501,520346,CR_07870W_A,"Ortholog of S. cerevisiae : AIM32, C. glabrata CBS138 : CAGL0L01529g, C. dubliniensis CD36 : Cd36_33550, C. parapsilosis CDC317 : CPAR2_702070 and C. auris B8441 : B9J08_002833",330,42.2,289,143,7,11,279,43,327,3.64e-76,233,95.7,
CR_07890W_A-T-p1,B9J08_002834,PIS51259.1,522933,524420,CR_07890W_A,Enhanced filamentous growth protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q59X67],550,92.4,131,10,0,193,323,185,315,3.36e-75,244,26.5,
C4_00410W_A-T-p1,B9J08_002835,PIS51260.1,525663,526238,C4_00410W_A,Endoplasmic reticulum transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q59UQ1],186,46.6,189,92,2,1,189,5,184,6.46e-46,147,99.0,
C4_00400W_A-T-p1,B9J08_002836,PIS51261.1,526432,529107,C4_00400W_A,Putative Mg(2+) transporter [Source:UniProtKB/TrEMBL;Acc:Q59UQ3],797,49.9,827,277,20,81,891,92,797,2.35e-225,654,91.0,
C4_00390W_A-T-p1,B9J08_002837,PIS51262.1,529839,530264,C4_00390W_A,PC4 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59UQ4],146,64.0,75,26,1,15,89,12,85,2.18e-24,89.7,53.2,
C4_00370W_A-T-p1,B9J08_002838,PIS51263.1,530390,531406,C4_00370W_A,Formin-binding protein [Source:UniProtKB/TrEMBL;Acc:Q59UQ6],607,42.0,641,286,15,4,632,11,577,3.87e-138,425,64.8,
C4_00360C_A-T-p1,B9J08_002839,PIS51264.1,534503,535819,C4_00360C_A,Solute carrier RCH1 [Source:UniProtKB/Swiss-Prot;Acc:Q59UQ7],411,76.1,402,95,1,1,401,1,402,3.08e-226,624,91.6,
C1_08940C_A-T-p1,B9J08_002840,PIS51265.1,538045,539802,C1_08940C_A,Stress-responsive transcriptional activator [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEH3],757,65.3,95,33,0,477,571,660,754,1.20e-14,75.1,16.2,
C3_00840C_A-T-p1,B9J08_002841,PIS51266.1,540934,541449,C3_00840C_A,Altered inheritance of mitochondria protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q59LP6],165,64.7,156,55,0,12,167,1,156,5.54e-74,217,91.2,
C3_00850C_A-T-p1,B9J08_002842,PIS51267.1,541677,543956,C3_00850C_A,"Ortholog(s) have role in eisosome assembly and eisosome, membrane raft localization",816,43.2,345,184,6,2,341,4,341,1.76e-62,222,44.8,
C3_01030W_A-T-p1,B9J08_002844,PIS51269.1,547210,548607,C3_01030W_A,Arp9p [Source:UniProtKB/TrEMBL;Acc:Q5A9X7],484,48.9,483,224,9,1,462,1,481,6.28e-151,436,99.4,
C3_00830C_A-T-p1,B9J08_002845,PIS51270.1,548861,551002,C3_00830C_A,DNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ08],770,67.1,645,201,5,72,713,133,769,3.07e-312,867,90.0,
C3_00820W_A-T-p1,B9J08_002846,PIS51271.1,551050,553422,C3_00820W_A,PlsC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ38],770,59.9,776,256,7,41,786,20,770,3.30e-307,858,94.4,
C3_00810C_A-T-p1,B9J08_002847,PIS51272.1,555040,557763,C3_00810C_A,MaoC-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ13],906,73.5,906,236,3,3,907,4,906,0.0,1296,99.8,
C3_00800W_A-T-p1,B9J08_002848,PIS51273.1,557889,559748,C3_00800W_A,Protein-tyrosine-phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ05],894,48.8,213,101,2,135,339,226,438,3.42e-58,208,33.1,
C3_00790W_A-T-p1,B9J08_002849,PIS51274.1,561018,563132,C3_00790W_A,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ04],811,42.3,736,299,19,1,623,1,723,1.21e-150,456,88.5,
C3_00780W_A-T-p1,B9J08_002850,PIS51275.1,563390,564748,C3_00780W_A,Histone deacetylase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ17],454,78.8,453,90,2,1,451,5,453,4.17e-273,744,99.8,
C3_00770C_A-T-p1,B9J08_002851,PIS51276.1,565329,566062,C3_00770C_A,Proteasome endopeptidase complex [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ20],247,80.0,245,49,0,2,246,3,247,1.05e-144,402,99.6,
C3_00760W_A-T-p1,B9J08_002852,PIS51277.1,566198,567586,C3_00760W_A,Delta(24(24(1)))-sterol reductase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ25],469,71.4,447,126,2,17,461,22,468,1.21e-255,701,96.3,
C3_00750W_A-T-p1,B9J08_002853,PIS51278.1,567922,570177,C3_00750W_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ02],860,33.2,862,428,21,4,741,22,859,2.95e-114,363,98.3,
C3_00730W_A-T-p1,B9J08_002854,PIS51279.1,570478,572757,C3_00730W_A,PUM-HD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ46],783,36.5,408,201,8,385,756,397,782,5.61e-40,155,49.0,
C3_00720W_A-T-p1,B9J08_002855,PIS51280.1,575253,577952,C3_00720W_A,Plasma membrane ATPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ01],895,89.5,898,90,3,1,898,1,894,0.0,1543,99.9,
C3_00710W_A-T-p1,B9J08_002856,PIS51281.1,580951,583908,C3_00710W_A,Chitin synthase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ29],1105,59.4,960,313,12,98,984,139,1094,0.0,1088,90.1,
C3_00700W_A-T-p1,B9J08_002857,PIS51282.1,584818,588900,C3_00700W_A,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJ06],1346,33.6,1418,755,36,31,1357,22,1343,3.96e-233,708,97.6,
C3_00690C_A-T-p1,B9J08_002859,PIS51284.1,590552,591859,C3_00690C_A,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A7S8],447,63.7,444,148,5,1,432,1,443,2.23e-196,549,99.3,
C3_00670C_A-T-p1,B9J08_002860,PIS51285.1,592661,594667,C3_00670C_A,Fork-head transcriptional regulator 2 [Source:UniProtKB/Swiss-Prot;Acc:Q5A7S7],687,52.2,678,236,18,14,640,22,662,3.40e-189,549,93.9,
C3_00660W_A-T-p1,B9J08_002861,PIS51286.1,594831,598472,C3_00660W_A,Pre-mRNA-splicing factor RSE1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A7S5],1219,45.7,1244,586,25,1,1213,34,1219,0.0,983,100,
C3_00620C_A-T-p1,B9J08_002862,PIS51287.1,598988,599342,C3_00620C_A,"(orf19.5394.1) Ortholog(s) have role in mitochondrial cytochrome c oxidase assembly and integral component of mitochondrial inner membrane, mitochondrial intermembrane space localization",117,78.1,114,25,0,1,114,1,114,4.43e-66,193,94.2,
C3_00640W_A-T-p1,B9J08_002863,PIS51288.1,599705,601204,C3_00640W_A,"Putative cysteine sulfinate decarboxylase, transcript positively regulated by Tbf1, Spider biofilm induced",494,63.1,496,177,5,1,494,1,492,8.57e-234,649,99.0,
C3_00650W_A-T-p1,B9J08_002864,PIS51289.1,602458,604017,C3_00650W_A,Ngt1p [Source:UniProtKB/TrEMBL;Acc:Q5A7S4],509,57.6,491,201,3,25,509,14,503,2.73e-200,565,93.4,
C3_00630W_A-T-p1,B9J08_002865,PIS51290.1,604284,608363,C3_00630W_A,Rav1p_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A7S2],1235,37.7,1357,671,31,1,1308,1,1232,5.61e-294,862,96.2,
C2_03700W_A-T-p1,B9J08_002867,PIS51291.1,608745,609725,C2_03700W_A,CN hydrolase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGW9],374,39.1,379,173,8,1,326,1,374,5.83e-87,264,100,
C3_04790W_A-T-p1,B9J08_002868,PIS51292.1,609832,611274,C3_04790W_A,"Zinc finger protein orthologous to S. cerevisiae Itt1, repressed by adherence to polystyrene, Spider biofilm induced",482,38.7,470,277,6,13,480,22,482,1.45e-117,352,97.5,
C2_00250W_A-T-p1,B9J08_002869,PIS51293.1,612153,612434,C2_00250W_A,Stf2p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PG09],89,50.0,88,39,3,1,87,1,84,1.13e-23,84.3,93.5,
C2_00260C_A-T-p1,B9J08_002870,PIS51294.1,612547,613631,C2_00260C_A,Ethanolamine-phosphate cytidylyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PG14],372,64.7,382,118,6,1,378,1,369,3.54e-176,493,98.2,
C2_00270C_A-T-p1,B9J08_002871,PIS51295.1,613942,614634,C2_00270C_A,"Putative protein of unknown function, Hap43p-repressed gene",235,56.3,183,79,1,1,182,1,183,5.66e-71,214,79.1,
C2_00280C_A-T-p1,B9J08_002872,PIS51296.1,614834,615502,C2_00280C_A,Pre-mRNA-splicing factor CWC24 [Source:UniProtKB/Swiss-Prot;Acc:Q5ACW2],216,39.0,223,109,6,1,212,1,207,1.35e-49,159,95.5,
C4_06000W_A-T-p1,B9J08_002874,PIS51297.1,615989,617260,C4_06000W_A,Chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q59Q79],456,55.7,422,178,4,2,423,44,456,3.82e-167,475,99.8,
C4_06020C_A-T-p1,B9J08_002875,PIS51298.1,617313,620825,C4_06020C_A,Deoxycytidyl transferase [Source:UniProtKB/TrEMBL;Acc:Q59Q77],1113,42.3,1204,553,24,2,1170,13,1109,3.02e-292,847,99.9,
C4_06030W_A-T-p1,B9J08_002876,PIS51299.1,621798,622244,C4_06030W_A,Calmodulin [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMF8],149,97.3,149,4,0,1,149,1,149,3.11e-64,191,100,
C4_06130W_A-T-p1,B9J08_002877,PIS51300.1,622353,632018,C4_06130W_A,PH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMG9],3826,29.5,1244,646,21,2113,3212,2654,3810,8.32e-83,304,34.2,
C6_03320W_A-T-p1,B9J08_002878,PIS51301.1,634038,634883,C6_03320W_A,"Stationary phase enriched protein, Gcn4-regulated, induced by amino acid starvation (3-AT), benomyl or in azole-resistant strain that overexpresses MDR1, flow model biofilm induced, rat catheter biofilm repressed, overlaps orf19.5621",309,41.6,305,146,8,5,279,5,307,1.18e-66,208,97.9,
C4_04780W_A-T-p1,B9J08_002879,PIS51302.1,635071,637413,C4_04780W_A,Dolichyl-phosphate-mannose--protein mannosyltransferase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q5A688],832,55.1,787,306,8,38,778,45,830,1.76e-302,848,95.0,
C5_00940C_A-T-p1,B9J08_002881,PIS51303.1,638003,639022,C5_00940C_A,Histone domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN26],348,90.1,121,12,0,77,197,104,224,2.18e-72,226,35.7,
C5_00930C_A-T-p1,B9J08_002882,PIS51304.1,639749,640378,C5_00930C_A,Tfs1p [Source:UniProtKB/TrEMBL;Acc:Q5A1M1],259,62.7,209,75,3,1,206,49,257,6.99e-94,273,98.6,
C5_00920W_A-T-p1,B9J08_002883,PIS51305.1,640434,640865,C5_00920W_A,Spliceosomal protein DIB1 [Source:UniProtKB/TrEMBL;Acc:Q5A1M0],148,70.4,142,38,1,1,138,1,142,2.21e-76,221,96.5,
C5_00900C_A-T-p1,B9J08_002885,PIS51307.1,642101,643165,C5_00900C_A,Dihydroorotase [Source:UniProtKB/TrEMBL;Acc:Q5A1L8],358,68.4,361,104,5,1,354,1,358,1.69e-179,499,100,
C5_00870C_A-T-p1,B9J08_002886,PIS51308.1,645063,646694,C5_00870C_A,Glycerophosphocholine permease GIT4 [Source:UniProtKB/Swiss-Prot;Acc:A0A1D8PN14],532,62.6,527,189,4,1,523,1,523,4.51e-240,668,96.3,
C1_08240C_A-T-p1,B9J08_002887,PIS51309.1,646840,647829,C1_08240C_A,"Protein with a predicted phosphoglycerate mutase family domain, Hap43-repressed, clade-associated gene expression, induced by hypoxia",330,45.1,328,173,5,2,326,5,328,1.48e-88,266,98.8,
C1_08220W_A-T-p1,B9J08_002888,PIS51310.1,648102,650450,C1_08220W_A,CCR4-Not complex 3'-5'-exoribonuclease subunit Ccr4 [Source:UniProtKB/Swiss-Prot;Acc:Q5A761],787,63.4,626,213,6,144,760,162,780,7.50e-255,725,78.9,
C1_08220W_A-T-p1,B9J08_002889,PIS51311.1,651028,652017,C1_08220W_A,CCR4-Not complex 3'-5'-exoribonuclease subunit Ccr4 [Source:UniProtKB/Swiss-Prot;Acc:Q5A761],787,32.5,335,202,7,1,327,459,777,4.67e-55,189,99.4,
C1_08200W_A-T-p1,B9J08_002890,PIS51312.1,652382,653512,C1_08200W_A,Endonuclease III homolog [Source:UniProtKB/TrEMBL;Acc:A0A1D8PE92],320,55.7,298,127,4,76,370,21,316,7.94e-119,345,78.5,
C1_08190C_A-T-p1,B9J08_002891,PIS51313.1,654236,657256,C1_08190C_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A766],1056,49.1,1006,460,21,15,979,23,1017,3.88e-287,826,95.9,
C1_10310W_A-T-p1,B9J08_002892,PIS51314.1,657392,658318,C1_10310W_A,Methyltransf_11 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PET9],344,43.4,343,157,7,1,308,1,341,5.02e-95,283,100,
C1_10320W_A-T-p1,B9J08_002893,PIS51315.1,658539,659465,C1_10320W_A,N-acetylglucosaminylphosphatidylinositol deacetylase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEU2],354,47.5,360,123,12,3,306,4,353,1.79e-92,276,98.7,
C1_10330C_A-T-p1,B9J08_002894,PIS51316.1,659518,660732,C1_10330C_A,Actin-like protein ARP6 [Source:UniProtKB/Swiss-Prot;Acc:Q5AP59],446,54.8,440,159,8,4,403,6,445,7.53e-172,486,99.0,
C1_10420C_A-T-p1,B9J08_002895,PIS51317.1,661562,663619,C1_10420C_A,LDB19 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59NC8],644,43.9,709,284,16,2,685,25,644,7.05e-165,486,99.9,
C3_06620W_A-T-p1,B9J08_002896,PIS51318.1,664300,667785,C3_06620W_A,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKQ6],1323,50.1,1249,452,27,57,1161,102,1323,0.0,1021,95.2,
C3_06630W_A-T-p1,B9J08_002897,PIS51319.1,667920,670295,C3_06630W_A,"Ortholog(s) have chromatin binding activity and role in DNA replication initiation, DNA unwinding involved in DNA replication, double-strand break repair via break-induced replication",736,30.5,416,195,15,178,515,326,725,6.44e-33,134,42.7,
C3_06650C_A-T-p1,B9J08_002898,PIS51320.1,670319,671824,C3_06650C_A,TAF domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKJ2],519,61.2,520,174,6,5,499,3,519,1.51e-219,613,98.8,
C3_06700C_A-T-p1,B9J08_002900,PIS51322.1,672995,674881,C3_06700C_A,"Protein RMD9, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q5A2V2]",613,33.6,628,382,13,1,617,1,604,8.61e-103,323,98.2,
C3_06710W_A-T-p1,B9J08_002901,PIS51323.1,675841,678924,C3_06710W_A,"Protein of unknown function, regulated by Sef1p-, Sfu1p-, and Hap43p",663,53.3,285,121,6,657,933,20,300,5.52e-78,267,27.0,
C3_06710W_A-T-p1,B9J08_002902,PIS51324.1,678984,679658,C3_06710W_A,"Protein of unknown function, regulated by Sef1p-, Sfu1p-, and Hap43p",663,38.3,269,116,6,3,224,398,663,1.82e-40,144,99.1,
C3_06720W_A-T-p1,B9J08_002903,PIS51325.1,679844,682456,C3_06720W_A,Pre-mRNA-processing ATP-dependent RNA helicase PRP5 [Source:UniProtKB/Swiss-Prot;Acc:Q5ADL0],884,49.2,799,358,13,104,870,102,884,1.98e-241,697,88.2,
C3_06730W_A-T-p1,B9J08_002904,PIS51326.1,682579,683397,C3_06730W_A,"Putative enoyl-CoA hydratase, Spider biofilm induced",265,53.8,260,118,2,1,260,1,258,1.21e-90,267,95.6,
C3_06740W_A-T-p1,B9J08_002905,PIS51327.1,683599,685491,C3_06740W_A,"ATPase expression protein 2, mitochondrial [Source:UniProtKB/TrEMBL;Acc:Q5ADL2]",654,28.9,582,370,19,52,602,56,624,2.13e-62,216,87.5,
C3_06750W_A-T-p1,B9J08_002906,PIS51328.1,685937,686043,C3_06750W_A,Translocon subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKK1],68,86.4,66,9,0,2,67,3,68,1.49e-38,120,98.5,
C3_06760W_A-T-p1,B9J08_002907,PIS51329.1,686366,687241,C3_06760W_A,"Ortholog(s) have role in rRNA processing and preribosome, large subunit precursor localization",275,43.4,279,128,4,3,280,2,251,8.24e-70,215,95.5,
C3_06770W_A-T-p1,B9J08_002908,PIS51330.1,687329,688204,C3_06770W_A,Pre-mRNA-splicing factor SLU7 [Source:UniProtKB/Swiss-Prot;Acc:Q5ADL4],350,31.5,295,164,8,22,290,12,294,5.99e-29,111,92.4,
C1_11920W_A-T-p1,B9J08_002909,PIS51331.1,688618,689763,C1_11920W_A,"Ortholog(s) have ATPase activator activity, protein-macromolecule adaptor activity and role in late endosome to vacuole transport, late endosome to vacuole transport via multivesicular body sorting pathway",407,40.8,412,203,7,1,380,1,403,2.43e-83,258,99.7,
C1_08690W_A-T-p1,B9J08_002910,PIS51332.1,689989,690414,C1_08690W_A,"Succinate dehydrogenase assembly factor 2, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEE2]",155,67.9,137,43,1,5,140,10,146,6.14e-61,182,96.5,
C1_08680C_A-T-p1,B9J08_002911,PIS51333.1,690562,691137,C1_08680C_A,Frequenin [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEF8],191,67.0,191,63,0,1,191,1,191,2.87e-94,270,100,
C1_08670W_A-T-p1,B9J08_002912,PIS51334.1,691252,693513,C1_08670W_A,Transcriptional regulator [Source:UniProtKB/TrEMBL;Acc:A0A1D8PED2],729,41.5,793,360,18,1,753,1,729,1.59e-175,519,100,
C1_08660C_A-T-p1,B9J08_002913,PIS51335.1,694459,695223,C1_08660C_A,U1-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5APP1],256,58.4,255,96,2,1,245,1,255,2.64e-107,308,96.5,
C1_08650C_A-T-p1,B9J08_002914,PIS51336.1,695667,696288,C1_08650C_A,FMN adenylyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PED9],283,59.8,271,102,3,12,275,13,283,8.14e-119,340,95.0,
C1_08640W_A-T-p1,B9J08_002915,PIS51337.1,696352,696990,C1_08640W_A,BHLH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5APP3],274,52.4,229,72,7,10,209,42,262,1.67e-58,183,94.3,
C1_08630W_A-T-p1,B9J08_002916,PIS51338.1,697230,698564,C1_08630W_A,"Ortholog(s) have RNA binding activity, role in mRNA processing, mitochondrial translation and mitochondrion localization",445,27.2,250,156,3,218,441,182,431,2.14e-27,111,50.5,
C1_09050W_A-T-p1,B9J08_002917,PIS51339.1,698688,700280,C1_09050W_A,NAD-dependent protein deacetylase HST1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AQ47],655,54.9,386,145,2,124,480,209,594,2.42e-145,431,67.4,
C1_09680W_A-T-p1,B9J08_002918,PIS51340.1,701228,702751,C1_09680W_A,Sphingolipid C9-methyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q5APD4],513,76.3,507,120,0,1,507,1,507,5.46e-307,835,100,
C1_09690W_A-T-p1,B9J08_002919,PIS51341.1,703254,704909,C1_09690W_A,Malate synthase [Source:UniProtKB/TrEMBL;Acc:Q5APD2],551,81.7,551,101,0,1,551,1,551,0.0,934,100,
C5_01560C_A-T-p1,B9J08_002920,PIS51342.1,706520,707119,C5_01560C_A,Glutaredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59NQ2],229,54.1,122,55,1,77,198,108,228,5.25e-40,134,61.3,
C5_01540W_A-T-p1,B9J08_002921,PIS51343.1,707222,707644,C5_01540W_A,Ribosomal_S17_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN83],155,86.5,155,21,0,1,155,1,155,7.28e-98,276,100,
C5_01530C_A-T-p1,B9J08_002922,PIS51344.1,708918,710231,C5_01530C_A,"Ortholog of C. dubliniensis CD36 : Cd36_50820, C. parapsilosis CDC317 : CPAR2_501670, C. auris B8441 : B9J08_002922 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_115294",481,26.8,455,239,16,34,433,60,475,2.92e-18,84.7,91.5,
C5_01510W_A-T-p1,B9J08_002923,PIS51345.1,710320,710640,C5_01510W_A,Small nuclear ribonucleoprotein Sm D3 [Source:UniProtKB/TrEMBL;Acc:Q59NQ6],106,74.3,105,27,0,1,105,1,105,1.33e-54,163,99.1,
C5_01500C_A-T-p1,B9J08_002924,PIS51346.1,711261,712484,C5_01500C_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN93],1085,33.4,452,218,16,3,405,28,445,6.63e-51,182,99.0,
C5_01500C_A-T-p1,B9J08_002925,PIS51347.1,712946,714394,C5_01500C_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN93],1085,25.3,391,243,13,1,379,598,951,2.83e-22,98.6,78.6,
C5_01490C_A-T-p1,B9J08_002926,PIS51348.1,714665,716383,C5_01490C_A,ABC1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN63],603,63.6,528,183,5,42,567,81,601,8.71e-246,686,92.0,
C5_01480W_A-T-p1,B9J08_002927,PIS51349.1,716431,717006,C5_01480W_A,rRNA-processing protein FYV7 [Source:UniProtKB/Swiss-Prot;Acc:Q59NQ9],142,30.4,181,77,3,11,191,9,140,7.05e-12,58.5,94.8,
C5_01470C_A-T-p1,B9J08_002928,PIS51350.1,717420,718925,C5_01470C_A,Aa_trans domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PN64],502,65.3,505,154,7,5,501,11,502,6.92e-226,629,99.2,
C5_01460W_A-T-p1,B9J08_002929,PIS51351.1,718932,722762,C5_01460W_A,Topoisomerase 1-associated factor 1 [Source:UniProtKB/Swiss-Prot;Acc:Q59NW5],1263,40.3,1335,654,33,1,1274,10,1262,3.18e-270,799,99.8,
C5_03330C_A-T-p1,B9J08_002930,PIS51352.1,724443,728150,C5_03330C_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNM8],1242,37.6,780,420,14,402,1134,390,1149,4.23e-157,501,59.4,
C3_05920W_A-T-p1,B9J08_002931,PIS51353.1,728413,731640,C3_05920W_A,Multidrug resistance regulator 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A4G2],1108,35.3,691,401,13,272,939,279,946,1.81e-127,414,62.1,
C5_03310C_A-T-p1,B9J08_002932,PIS51354.1,733912,734820,C5_03310C_A,Cyclin N-terminal domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNP1],373,67.6,185,57,2,1,182,1,185,1.97e-86,261,60.3,
C5_03300C_A-T-p1,B9J08_002933,PIS51355.1,735065,736681,C5_03300C_A,"Protein of unknown function, rat catheter biofilm induced",765,33.7,202,115,7,89,281,204,395,8.10e-21,94.4,35.9,
C5_03250W_A-T-p1,B9J08_002936,PIS51357.1,737779,739254,C5_03250W_A,Ribosomal lysine N-methyltransferase 4 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNN9],552,36.8,546,259,12,3,477,4,534,5.72e-94,293,96.7,
