protAlbicans,geneID,protAuris,start,end,ANNOT_GENE_NAME,function,length,Ident,Align,Mismatches,Gaps,qStart,qEnd,sStart,sEnd,EValue,Score,qCover,ANNOT_GENE_ENTREZ_ID
C2_03280W_A-T-p1,B9J08_004374,PIS50546.1,665804,668323,C2_03280W_A,Nsp1_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGV7],718,37.904,773,300,37,148,835,38,715,3.55e-89,295,99,
C2_03270W_A-T-p1,B9J08_004375,PIS50547.1,668982,669728,C2_03270W_A,Phosphoglycerate mutase [Source:UniProtKB/Swiss-Prot;Acc:P82612],248,85.484,248,36,0,1,248,1,248,1.63e-147,410,100,
C3_03250W_A-T-p1,B9J08_004376,PIS50548.1,670319,671332,C3_03250W_A,Phospholipid-transporting ATPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJN3],1479,34.545,55,33,2,178,230,626,679,0.36,30.8,16,
C2_03260W_A-T-p1,B9J08_004377,PIS50549.1,673650,674363,C2_03260W_A,PITH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AH92],233,64.039,203,70,2,24,224,21,222,1.18e-92,270,85,
C3_00320W_A-T-p1,B9J08_004378,PIS50550.1,677343,678101,C3_00320W_A,Glycerol-1-phosphatase [Source:UniProtKB/TrEMBL;Acc:Q5A7M9],254,80.080,251,49,1,1,250,1,251,1.00e-152,423,99,
CR_05210W_A-T-p1,B9J08_004379,PIS50551.1,683212,683937,CR_05210W_A,"Protein of unknown function, Hap43-repressed, Spider biofilm repressed",341,27.848,316,133,10,6,239,38,340,1.43e-11,61.2,97,
CR_05220C_A-T-p1,B9J08_004380,PIS50552.1,684124,686022,CR_05220C_A,Glycerol kinase [Source:UniProtKB/TrEMBL;Acc:Q59KQ1],631,75.436,631,153,1,1,629,1,631,0.0,984,99,
C5_02530W_A-T-p1,B9J08_004381,PIS50553.1,687885,689312,C5_02530W_A,UDP-N-acetylglucosamine diphosphorylase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNG6],486,63.522,477,172,2,1,475,10,486,0.0,637,100,
C5_02460C_A-T-p1,B9J08_004382,PIS50554.1,690923,692155,C5_02460C_A,Cell surface GPI-anchored protein ECM33 [Source:UniProtKB/Swiss-Prot;Acc:Q5AGC4],413,46.814,408,215,2,3,409,7,413,1.38e-105,316,99,
C5_02470W_A-T-p1,B9J08_004383,PIS50555.1,695589,700882,C5_02470W_A,Bud site selection protein BUD4 [Source:UniProtKB/Swiss-Prot;Acc:P53705],1709,42.315,1080,488,31,784,1764,654,1697,0.0,737,79,
C5_02480W_A-T-p1,B9J08_004384,PIS50556.1,701002,701862,C5_02480W_A,Pre-mRNA polyadenylation factor FIP1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AGC1],326,58.889,90,29,1,108,189,127,216,1.92e-32,120,29,
C5_02490C_A-T-p1,B9J08_004385,PIS50557.1,703194,704390,C5_02490C_A,W2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNF5],420,63.196,413,122,4,1,389,1,407,0.0,516,98,
C5_04610W_A-T-p1,B9J08_004386,PIS50558.1,704531,705793,C5_04610W_A,PCI domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PP07],476,30.134,448,271,8,4,415,34,475,8.27e-67,218,98,
C7_03480W_A-T-p1,B9J08_004387,PIS50559.1,706354,707958,C7_03480W_A,SEC7 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRB9],1045,31.646,79,43,2,157,224,340,418,0.30,32.0,13,
C5_02500C_A-T-p1,B9J08_004388,PIS50560.1,710290,713556,C5_02500C_A,PUM-HD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNF9],480,57.507,353,119,6,620,969,1,325,3.49e-131,405,32,
C5_04600C_A-T-p1,B9J08_004389,PIS50561.1,714443,716875,C5_04600C_A,F-box domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PP13],780,70.255,548,154,3,48,591,62,604,0.0,794,71,
C1_01100W_A-T-p1,B9J08_004390,PIS50562.1,716964,717569,C1_01100W_A,EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A936],2254,25.962,104,53,3,108,196,49,143,0.68,28.9,44,
C5_04590C_A-T-p1,B9J08_004391,PIS50563.1,718958,719234,C5_04590C_A,Ribosomal 60S subunit protein L43A [Source:UniProtKB/TrEMBL;Acc:A0A1D8PP14],92,91.209,91,8,0,9,99,2,92,4.70e-56,166,92,
C5_04580C_A-T-p1,B9J08_004392,PIS50564.1,719773,720345,C5_04580C_A,ESCRT-II subunit protein [Source:UniProtKB/TrEMBL;Acc:Q5AK78],196,48.205,195,89,5,2,190,8,196,3.94e-59,181,99,
C5_04570C_A-T-p1,B9J08_004393,PIS50565.1,721348,723075,C5_04570C_A,CTP synthase [Source:UniProtKB/TrEMBL;Acc:Q5AK79],573,82.087,575,101,1,1,575,1,573,0.0,990,100,
C5_04550W_A-T-p1,B9J08_004394,PIS50566.1,723940,724860,C5_04550W_A,ER membrane protein complex subunit 2 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNZ8],302,40.217,276,149,5,5,268,8,279,6.33e-69,214,86,
C5_04540C_A-T-p1,B9J08_004395,PIS50567.1,726895,727845,C5_04540C_A,"Ortholog of C. dubliniensis CD36 : Cd36_54170, C. parapsilosis CDC317 : CPAR2_100960, C. auris B8441 : B9J08_004395 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_96367",300,25.478,314,208,8,3,310,5,298,1.46e-16,76.6,97,
C5_04530W_A-T-p1,B9J08_004396,PIS50568.1,727879,728646,C5_04530W_A,Sod_Fe_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AK82],262,55.102,245,110,0,11,255,18,262,2.94e-96,281,96,
C5_04520W_A-T-p1,B9J08_004397,PIS50569.1,729055,730323,C5_04520W_A,Tip41p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PNZ9],393,50.127,395,167,4,20,411,21,388,1.29e-125,367,93,
C5_04510W_A-T-p1,B9J08_004398,PIS50570.1,730746,734615,C5_04510W_A,Glycerophosphocholine phosphodiesterase GDE1 [Source:UniProtKB/Swiss-Prot;Acc:A0A1D8PNZ7],1162,53.995,1289,456,20,1,1288,1,1153,0.0,1305,99,
C5_04660C_A-T-p1,B9J08_004399,PIS50571.1,736819,737583,C5_04660C_A,Protein YIP [Source:UniProtKB/TrEMBL;Acc:Q5AK69],251,69.200,250,68,4,1,244,1,247,2.69e-112,321,96,
C5_04650C_A-T-p1,B9J08_004400,PIS50572.1,737836,739416,C5_04650C_A,Methionine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PP08],577,51.210,537,244,6,1,522,41,574,0.0,577,99,
C5_04640C_A-T-p1,B9J08_004401,PIS50573.1,740340,744278,C5_04640C_A,Bromo domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PP04],1314,55.099,1363,504,27,1,1308,1,1310,0.0,1296,99,
C5_04630W_A-T-p1,B9J08_004402,PIS50574.1,744371,744709,C5_04630W_A,Transcription elongation factor SPT4 [Source:UniProtKB/Swiss-Prot;Acc:Q5AK73],112,78.571,112,24,0,1,112,1,112,2.79e-67,196,100,
C5_04620C_A-T-p1,B9J08_004403,PIS50575.1,745262,746020,C5_04620C_A,Membrane insertase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PP09],294,53.488,258,113,3,1,252,38,294,8.33e-102,296,100,
C5_02520W_A-T-p1,B9J08_004404,PIS50576.1,746960,746985,C5_02520W_A,"Protein of unknown function, induced during chlamydospore formation in both C. albicans and C. dubliniensis, flow model biofilm induced",301,40.637,251,130,4,8,239,8,258,4.22e-63,198,89,
C5_02450W_A-T-p1,B9J08_004405,PIS50577.1,747016,749493,C5_02450W_A,Glucose-induced degradation complex subunit [Source:UniProtKB/TrEMBL;Acc:Q5AGC6],781,26.241,705,362,23,1,557,13,707,1.29e-51,191,68,
C5_02440C_A-T-p1,B9J08_004406,PIS50578.1,750201,750977,C5_02440C_A,EKC/KEOPS complex subunit BUD32 [Source:UniProtKB/Swiss-Prot;Acc:Q5AGC7],296,53.378,296,100,6,1,258,1,296,3.06e-107,310,100,
C4_00560C_A-T-p1,B9J08_004407,PIS50579.1,751024,752076,C4_00560C_A,Maintenance of mitochondrial morphology protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q59SI5],439,63.768,345,87,6,35,343,64,406,5.01e-152,433,88,
C4_00570C_A-T-p1,B9J08_004408,PIS50580.1,752362,753639,C4_00570C_A,CTP_transf_like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59SI6],457,63.476,397,117,8,13,393,16,400,2.31e-174,493,90,
C4_00580W_A-T-p1,B9J08_004409,PIS50581.1,754743,755156,C4_00580W_A,Rhodanese domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PL33],151,50.340,147,61,3,1,135,1,147,2.03e-51,158,99,
C4_02900C_A-T-p1,B9J08_004410,PIS50582.1,756670,757932,C4_02900C_A,Extracellular glycosidase CRH11 [Source:UniProtKB/Swiss-Prot;Acc:Q5AFA2],453,56.343,268,109,5,5,267,6,270,1.27e-102,310,63,
C4_00590C_A-T-p1,B9J08_004411,PIS50583.1,757953,760082,C4_00590C_A,ENTH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PL36],668,77.741,301,63,2,1,297,1,301,6.36e-163,483,42,
C4_00520W_A-T-p1,B9J08_004412,PIS50584.1,761029,761490,C4_00520W_A,Mitochondrial import inner membrane translocase subunit TIM14 [Source:UniProtKB/Swiss-Prot;Acc:Q59SI2],157,73.154,149,40,0,5,153,9,157,6.45e-76,221,97,
C4_00510C_A-T-p1,B9J08_004413,PIS50585.1,762020,762619,C4_00510C_A,Ribosome biogenesis protein RLP24 [Source:UniProtKB/TrEMBL;Acc:Q59SI1],209,74.038,208,44,2,1,198,1,208,2.69e-100,286,99,
C4_00740W_A-T-p1,B9J08_004414,PIS50586.1,764154,764585,C4_00740W_A,Ribonuclease P [Source:UniProtKB/TrEMBL;Acc:A0A1D8PL39],167,38.312,154,78,5,1,141,17,166,2.33e-31,108,99,
C4_00750C_A-T-p1,B9J08_004415,PIS50587.1,764638,765141,C4_00750C_A,"Protein of unknown function, Spider biofilm induced",178,39.231,130,72,3,40,163,48,176,8.92e-23,87.4,74,
C7_01780W_A-T-p1,B9J08_004416,PIS50588.1,765856,766557,C7_01780W_A,Protein phosphatase regulator [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQX8],1364,35.000,40,26,0,19,58,910,949,2.8,27.3,17,
C4_00700C_A-T-p1,B9J08_004417,PIS50589.1,766671,767621,C4_00700C_A,4-nitrophenylphosphatase [Source:UniProtKB/TrEMBL;Acc:Q59SK0],321,61.199,317,110,4,9,315,8,321,4.67e-140,397,97,
C5_04800W_A-T-p1,B9J08_004418,PIS50590.1,767627,768079,C5_04800W_A,Extracellular glycosidase CRH12 [Source:UniProtKB/Swiss-Prot;Acc:Q5AK54],504,24.286,70,50,1,60,126,428,497,0.45,28.5,45,
C4_00500W_A-T-p1,B9J08_004419,PIS50591.1,768892,771756,C4_00500W_A,HECT domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PL41],972,39.880,998,530,26,1,954,1,972,0.0,701,100,
C4_00710W_A-T-p1,B9J08_004420,PIS50592.1,771899,774079,C4_00710W_A,ATPase_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PL57],645,64.613,568,165,6,171,715,71,625,0.0,742,75,
C4_00760W_A-T-p1,B9J08_004421,PIS50593.1,776010,777407,C4_00760W_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PL89],629,62.963,108,39,1,57,164,92,198,4.78e-41,153,23,
C4_05090C_A-T-p1,B9J08_004422,PIS50594.1,777737,779080,C4_05090C_A,Mediator complex subunit 12 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PM80],1747,30.882,68,34,3,151,217,886,941,2.0,28.9,15,
C4_00770C_A-T-p1,B9J08_004423,PIS50595.1,779176,779778,C4_00770C_A,SUI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59SK8],244,38.235,238,89,4,1,180,1,238,1.34e-53,169,90,
C4_00780C_A-T-p1,B9J08_004424,PIS50596.1,780575,783376,C4_00780C_A,"Ortholog(s) have role in protein localization to plasma membrane, protein targeting to vacuole, receptor-mediated endocytosis, response to pheromone and actin cortical patch, cytosol, endosome, plasma membrane localization",1072,42.432,773,375,14,1,725,1,751,5.75e-174,532,99,
C4_00790C_A-T-p1,B9J08_004425,PIS50597.1,783713,785689,C4_00790C_A,DNA_mis_repair domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59SL0],717,54.202,714,267,9,2,658,7,717,0.0,775,99,
C4_00800W_A-T-p1,B9J08_004426,PIS50598.1,785843,786865,C4_00800W_A,Non-structural maintenance of chromosomes element 4 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PL51],371,32.727,330,199,4,30,337,19,347,1.52e-59,194,91,
C4_00820W_A-T-p1,B9J08_004427,PIS50599.1,788688,789782,C4_00820W_A,"Ortholog(s) have magnesium ion transmembrane transporter activity, role in magnesium ion export from mitochondrion, magnesium ion transport and mitochondrial inner membrane localization",366,65.574,366,114,6,1,360,1,360,6.53e-158,446,99,
C1_09730W_A-T-p1,B9J08_004428,PIS50600.1,790165,791313,C1_09730W_A,DASH complex subunit DAM1 [Source:UniProtKB/Swiss-Prot;Acc:Q5APC8],277,24.183,153,105,3,2,154,42,183,0.23,31.2,39,
C3_03230C_A-T-p1,B9J08_004429,PIS50601.1,791333,792517,C3_03230C_A,Ortholog(s) have L-methionine transmembrane transporter activity and role in methionine import across plasma membrane,549,55.243,391,174,1,1,390,155,545,5.14e-146,423,99,
C7_02330W_A-T-p1,B9J08_004430,PIS50602.1,793113,798005,C7_02330W_A,ATP-binding cassette glutathione S-conjugate transporter [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR42],1579,31.675,1427,838,25,234,1610,228,1567,0.0,689,84,
C1_11060C_A-T-p1,B9J08_004431,PIS50603.1,799475,800239,C1_11060C_A,Ribosomal_L2_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF08],254,94.488,254,14,0,1,254,1,254,5.32e-169,464,100,
C3_04090W_A-T-p1,B9J08_004432,PIS50604.1,800564,801424,C3_04090W_A,Sbp1p [Source:UniProtKB/TrEMBL;Acc:Q5ANP6],282,52.128,282,119,5,1,279,9,277,1.59e-85,255,98,
C3_04080W_A-T-p1,B9J08_004433,PIS50605.1,803016,803492,C3_04080W_A,UCR_hinge domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PJT8],135,51.266,158,54,1,1,158,1,135,8.63e-37,121,100,
C1_11030W_A-T-p1,B9J08_004434,PIS50606.1,804433,805224,C1_11030W_A,60S ribosomal protein L8 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF11],260,83.750,240,38,1,1,240,1,239,1.02e-148,414,91,
C3_05250C_A-T-p1,B9J08_004435,PIS50607.1,806536,807561,C3_05250C_A,"Protein of unknown function, role in intracellular signal transduction, Spider biofilm induced",595,31.325,166,91,5,183,328,425,587,7.38e-18,82.4,43,
C3_05270C_A-T-p1,B9J08_004436,PIS50608.1,808314,810365,C3_05270C_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AN98],744,65.385,494,171,0,147,640,163,656,0.0,714,72,
C3_05280C_A-T-p1,B9J08_004437,PIS50609.1,810920,811900,C3_05280C_A,Elongation of fatty acids protein [Source:UniProtKB/TrEMBL;Acc:Q5AN96],353,52.174,345,139,7,4,322,5,349,2.42e-121,351,98,
C3_05290C_A-T-p1,B9J08_004438,PIS50610.1,813025,815781,C3_05290C_A,KH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AN95],941,37.322,844,459,19,50,856,1,811,2.92e-172,523,88,
C6_00880W_A-T-p1,B9J08_004439,PIS50611.1,817298,818419,C6_00880W_A,Pex7p [Source:UniProtKB/TrEMBL;Acc:Q59WW3],380,66.842,380,116,4,1,370,1,380,0.0,537,99,
C3_05300C_A-T-p1,B9J08_004440,PIS50612.1,818623,820257,C3_05300C_A,Choline_kin_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PK80],622,53.902,551,220,9,24,544,76,622,0.0,584,96,
C3_05320W_A-T-p1,B9J08_004441,PIS50613.1,823869,826946,C3_05320W_A,"Protein of unknown function, Hog1-repressed, Spider biofilm induced",1153,37.714,1050,517,27,56,980,4,1041,0.0,600,90,
C3_05330C_A-T-p1,B9J08_004442,PIS50614.1,827023,827871,C3_05330C_A,"Ortholog of C. dubliniensis CD36 : Cd36_85310, C. parapsilosis CDC317 : CPAR2_807370, C. auris B8441 : B9J08_004442 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_115544",323,22.408,299,145,8,28,250,17,304,1.54e-13,67.8,79,
C3_04860W_A-T-p1,B9J08_004443,PIS50615.1,828263,829438,C3_04860W_A,Zinc-coordinating transcription factor [Source:UniProtKB/TrEMBL;Acc:Q5ANF0],445,85.586,111,16,0,281,391,335,445,2.07e-65,213,28,
C3_04840C_A-T-p1,B9J08_004444,PIS50616.1,831996,833705,C3_04840C_A,F-box domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ANF1],438,24.286,140,101,3,1,136,22,160,2.17e-05,45.1,38,
C2_03180C_A-T-p1,B9J08_004445,PIS50617.1,833803,835500,C2_03180C_A,HECT-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PGT3],3286,31.343,67,41,2,58,123,3185,3247,0.12,33.5,12,
C1_00480C_A-T-p1,B9J08_004446,PIS50618.1,836225,838219,C1_00480C_A,Putative AAA family ATPase [Source:UniProtKB/TrEMBL;Acc:Q5ABB0],751,30.682,616,331,17,31,642,195,718,6.10e-77,259,92,
C3_05610W_A-T-p1,B9J08_004447,PIS50619.1,839038,840597,C3_05610W_A,"Putative alpha-1,3-mannosyltransferase MNN14 [Source:UniProtKB/Swiss-Prot;Acc:Q59YS7]",685,28.968,504,287,13,75,510,178,678,7.13e-56,196,84,
CR_03270W_A-T-p1,B9J08_004448,PIS50620.1,840715,842190,CR_03270W_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PSE5],501,69.892,465,140,0,26,490,35,499,0.0,682,95,
C1_03680W_A-T-p1,B9J08_004449,PIS50621.1,842500,844227,C1_03680W_A,"Endo-1,3(4)-beta-glucanase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AIR7]",1145,35.897,39,25,0,94,132,685,723,2.4,29.3,7,
CR_09290W_A-T-p1,B9J08_004450,PIS50622.1,845341,846378,CR_09290W_A,4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase [Source:UniProtKB/Swiss-Prot;Acc:Q5A3Y5],339,77.976,336,74,0,1,336,1,336,0.0,570,97,
CR_03880W_A-T-p1,B9J08_004451,PIS50623.1,851172,853325,CR_03880W_A,Cell wall protein IFF9 [Source:UniProtKB/Swiss-Prot;Acc:Q5A6U1],941,25.444,338,224,10,11,326,7,338,1.97e-24,107,44,
C6_03840C_A-T-p1,B9J08_004452,PIS50624.1,853805,858163,C6_03840C_A,ATP-binding cassette transporter [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQ95],1495,59.760,1414,561,5,31,1438,64,1475,0.0,1796,97,
C4_07220C_A-T-p1,B9J08_004453,PIS50625.1,859405,860835,C4_07220C_A,Sister chromatid cohesion protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMS8],1046,29.870,77,52,1,48,122,668,744,4.3,27.7,16,
C4_01460C_A-T-p1,B9J08_004454,PIS50626.1,861253,861915,C4_01460C_A,Protein present in exponential and stationary growth phase yeast cultures,224,58.333,228,83,5,1,220,1,224,3.39e-83,245,100,
C2_08240W_A-T-p1,B9J08_004455,PIS50627.1,862145,863992,C2_08240W_A,Ribonuclease H [Source:UniProtKB/TrEMBL;Acc:A0A1D8PI28],1208,32.143,84,57,0,115,198,73,156,0.14,33.1,14,
C4_01410W_A-T-p1,B9J08_004456,PIS50628.1,864461,866263,C4_01410W_A,Phosphatidylinositol-3-phosphate-binding protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PLB6],632,46.338,669,246,18,1,595,1,630,2.11e-169,494,99,
C4_01390W_A-T-p1,B9J08_004457,PIS50629.1,867155,867658,C4_01390W_A,CBFD_NFYB_HMF domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PLA9],329,82.075,106,19,0,11,116,10,115,1.87e-61,191,63,
C4_01380W_A-T-p1,B9J08_004458,PIS50630.1,867875,870847,C4_01380W_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PLA4],1196,34.734,976,486,18,154,990,218,1181,0.0,572,85,
C4_01370W_A-T-p1,B9J08_004459,PIS50631.1,872363,873265,C4_01370W_A,Acetohydroxy-acid synthase small subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PLB7],302,81.053,285,53,1,17,300,18,302,8.58e-173,478,95,
C3_04880W_A-T-p1,B9J08_004460,PIS50632.1,874850,875746,C3_04880W_A,SH3 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ANE7],285,46.815,314,122,7,1,298,1,285,1.34e-69,215,100,
C3_05030W_A-T-p1,B9J08_004461,PIS50633.1,875886,876794,C3_05030W_A,Prohibitin [Source:UniProtKB/TrEMBL;Acc:Q5AND0],303,80.528,303,58,1,1,302,1,303,8.14e-179,493,100,
C3_05020W_A-T-p1,B9J08_004462,PIS50634.1,877064,878881,C3_05020W_A,Maintenance of telomere capping protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q5AND1],614,32.320,625,354,11,15,605,25,614,2.03e-114,352,98,
C3_05010C_A-T-p1,B9J08_004463,PIS50635.1,879950,882490,C3_05010C_A,DNA helicase [Source:UniProtKB/TrEMBL;Acc:Q5AND3],862,40.593,877,456,20,6,842,8,859,0.0,624,99,
C3_05000W_A-T-p1,B9J08_004464,PIS50636.1,882709,883308,C3_05000W_A,Rdi1p [Source:UniProtKB/TrEMBL;Acc:Q5AND4],203,73.367,199,52,1,2,199,5,203,1.50e-108,307,99,
C2_09800C_A-T-p1,B9J08_004465,PIS50637.1,885604,887247,C2_09800C_A,"Protein of unknown function, expression regulated by white-opaque switch, repressed by alpha pheromone in SpiderM medium",287,32.710,107,72,0,434,540,180,286,5.33e-08,52.4,40,
C4_03540C_A-T-p1,B9J08_004466,PIS50638.1,887462,889222,C4_03540C_A,Ecm38p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PLV5],586,51.342,596,265,9,2,586,5,586,0.0,586,99,
C2_08130W_A-T-p1,B9J08_004467,PIS50639.1,890872,891846,C2_08130W_A,Aldo_ket_red domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PI24],326,69.497,318,95,2,5,320,4,321,5.61e-166,463,98,
C4_00110C_A-T-p1,B9J08_004468,PIS50640.1,891995,893938,C4_00110C_A,FAD-binding FR-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKY2],554,38.889,648,300,8,1,646,1,554,8.77e-168,489,99,
C4_00120W_A-T-p1,B9J08_004469,PIS50641.1,895738,896331,C4_00120W_A,GPI-anchored hemophore PGA7 [Source:UniProtKB/Swiss-Prot;Acc:Q59UT5],219,59.664,119,48,0,27,145,18,136,4.30e-48,154,60,
C1_06980C_A-T-p1,B9J08_002585,PIS51016.1,2,1229,C1_06980C_A,"Predicted membrane transporter, monocarboxylate porter (MCP) family, major facilitator superfamily (MFS), possibly essential, disruptants not obtained by UAU1 method, rat catheter and Spider biofilm induced",477,46.366,399,206,3,11,408,6,397,1.11e-125,369,97,
C3_04200W_A-T-p1,B9J08_002587,PIS51017.1,2752,4098,C3_04200W_A,Afp99p [Source:UniProtKB/TrEMBL;Acc:Q5ANN8],418,52.838,458,161,12,2,445,1,417,6.85e-153,438,99,
C1_00310W_A-T-p1,B9J08_002588,PIS51018.1,5477,7102,C1_00310W_A,Protein PNS1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AB93],518,65.820,512,166,1,30,541,16,518,0.0,682,95,
C1_00320W_A-T-p1,B9J08_002589,PIS51019.1,7259,8083,C1_00320W_A,Vacuolar protein sorting-associated protein 29 [Source:UniProtKB/TrEMBL;Acc:Q5AB94],261,54.015,274,113,4,1,274,1,261,9.19e-98,285,100,
C1_00330C_A-T-p1,B9J08_002590,PIS51020.1,8146,8802,C1_00330C_A,NOT2_3_5 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PC71],182,71.429,175,50,0,44,218,8,182,2.48e-97,279,80,
C5_00570W_A-T-p1,B9J08_002591,PIS51021.1,9774,10070,C5_00570W_A,Phospholipid-transporting ATPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMY6],1716,40.000,30,12,2,31,56,1421,1448,2.6,25.0,27,
C2_03160C_A-T-p1,B9J08_002592,PIS51022.1,10602,10967,C2_03160C_A,Ribonucleoside-diphosphate reductase [Source:UniProtKB/TrEMBL;Acc:Q5A0N3],854,21.519,79,58,1,40,118,740,814,0.75,27.3,65,
C5_00470C_A-T-p1,B9J08_002593,PIS51023.1,14868,15914,C5_00470C_A,GH16 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A504],622,29.545,44,31,0,285,328,45,88,0.32,30.8,13,
C1_02740C_A-T-p1,B9J08_002594,PIS51024.1,16585,17466,C1_02740C_A,NAD-dependent protein deacylase [Source:UniProtKB/Swiss-Prot;Acc:Q5AI90],306,64.983,297,88,5,1,282,1,296,1.52e-138,391,96,
C1_02750C_A-T-p1,B9J08_002595,PIS51025.1,17602,19824,C1_02750C_A,Component of the RSC chromatin remodeling complex,795,43.827,810,365,24,1,736,1,794,0.0,603,99,
C1_02520W_A-T-p1,B9J08_002596,PIS51026.1,20213,21787,C1_02520W_A,Scw4p [Source:UniProtKB/TrEMBL;Acc:Q5AIB2],578,56.863,255,107,2,270,523,325,577,8.62e-105,323,48,
C1_02510W_A-T-p1,B9J08_002597,PIS51027.1,23068,23772,C1_02510W_A,Protein transport protein BOS1 [Source:UniProtKB/TrEMBL;Acc:Q5AIB3],243,56.557,244,93,3,1,233,1,242,5.78e-95,276,99,
C1_02500W_A-T-p1,B9J08_002598,PIS51028.1,24326,24913,C1_02500W_A,Ortholog(s) have role in mitochondrial cytochrome c oxidase assembly and mitochondrion localization,208,77.083,192,44,0,3,194,16,207,2.16e-107,304,98,
C1_02490C_A-T-p1,B9J08_002599,PIS51029.1,25247,27238,C1_02490C_A,"Putative mitochondrial inner membrane protein with a predicted role in the assembly of respiratory complex III, Hap43p-repressed gene, S. cerevisiae ortholog FMP25 localizes to mitochondrion",673,35.152,660,369,17,33,661,38,669,1.04e-124,383,95,
C1_02480W_A-T-p1,B9J08_002600,PIS51030.1,27310,28065,C1_02480W_A,Phosphomannomutase [Source:UniProtKB/Swiss-Prot;Acc:P31353],252,81.275,251,47,0,1,251,1,251,4.12e-158,437,100,
C1_02460W_A-T-p1,B9J08_002601,PIS51031.1,29681,30343,C1_02460W_A,Ribosomal_L16 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AIB8],220,92.202,218,17,0,1,218,1,218,1.82e-156,430,99,
C1_02450C_A-T-p1,B9J08_002602,PIS51032.1,31618,32079,C1_02450C_A,C2H2-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCR9],176,71.831,142,40,0,1,142,1,142,4.60e-75,219,93,
